"Date_chr","StationName","LAT","LON","Temperature","Dewpoint","Humidity","WindSpeed","Date"
"20071128","NOIRMOUTIER EN",47.004667,-2.257167,9.10833333333333,6.5375,84.2083333333333,2.24166666666667,2007-11-28
"20071129","NOIRMOUTIER EN",47.004667,-2.257167,10.3708333333333,9.04166666666667,91.625,3.27083333333333,2007-11-29
"20071130","NOIRMOUTIER EN",47.004667,-2.257167,9.77916666666667,7.73333333333333,87.4583333333333,3.825,2007-11-30
"20071201","NOIRMOUTIER EN",47.004667,-2.257167,11.9791666666667,8.11666666666667,77.5,7.40833333333333,2007-12-01
"20071202","NOIRMOUTIER EN",47.004667,-2.257167,12.85,10.5625,86.0833333333333,12.2333333333333,2007-12-02
"20071203","NOIRMOUTIER EN",47.004667,-2.257167,11.8375,8.15833333333333,78.2916666666667,9.47083333333333,2007-12-03
"20071204","NOIRMOUTIER EN",47.004667,-2.257167,11.6166666666667,10.6083333333333,93.5833333333333,3.5875,2007-12-04
"20071205","NOIRMOUTIER EN",47.004667,-2.257167,11.1625,9.39166666666667,88.8333333333333,7.7,2007-12-05
"20071206","NOIRMOUTIER EN",47.004667,-2.257167,12.0083333333333,10.6833333333333,91.5833333333333,7.57916666666667,2007-12-06
"20071207","NOIRMOUTIER EN",47.004667,-2.257167,11.9166666666667,7.99583333333333,77.4583333333333,9.8625,2007-12-07
"20071208","NOIRMOUTIER EN",47.004667,-2.257167,11.5541666666667,8.8875,84,8.50833333333333,2007-12-08
"20071209","NOIRMOUTIER EN",47.004667,-2.257167,11.1583333333333,6.36666666666667,72.5833333333333,14.0333333333333,2007-12-09
"20071210","NOIRMOUTIER EN",47.004667,-2.257167,9.90416666666667,3.60416666666667,65.0416666666667,9.10833333333333,2007-12-10
"20071211","NOIRMOUTIER EN",47.004667,-2.257167,6.51666666666667,2.3375,75.0416666666667,2.22083333333333,2007-12-11
"20071212","NOIRMOUTIER EN",47.004667,-2.257167,4.975,1.85833333333333,80.375,2.53333333333333,2007-12-12
"20071213","NOIRMOUTIER EN",47.004667,-2.257167,2.59583333333333,1.0875,89.7916666666667,4.19166666666667,2007-12-13
"20071214","NOIRMOUTIER EN",47.004667,-2.257167,2.90833333333333,0.608333333333333,85,4.825,2007-12-14
"20071215","NOIRMOUTIER EN",47.004667,-2.257167,1.3375,-2.80416666666667,74.0833333333333,5.8125,2007-12-15
"20071216","NOIRMOUTIER EN",47.004667,-2.257167,0.595833333333333,-3.21666666666667,75.9166666666667,5.00833333333333,2007-12-16
"20071217","NOIRMOUTIER EN",47.004667,-2.257167,0.370833333333333,-3.3125,76.4166666666667,6.31666666666667,2007-12-17
"20071218","NOIRMOUTIER EN",47.004667,-2.257167,1.4625,-3.10833333333333,72.2916666666667,5.7875,2007-12-18
"20071219","NOIRMOUTIER EN",47.004667,-2.257167,1.02083333333333,-2.4625,77.875,5.19583333333333,2007-12-19
"20071220","NOIRMOUTIER EN",47.004667,-2.257167,3.28333333333333,-2.23333333333333,67.375,4.52916666666667,2007-12-20
"20071221","NOIRMOUTIER EN",47.004667,-2.257167,5.59583333333333,1.45,74.6666666666667,3.45833333333333,2007-12-21
"20071222","NOIRMOUTIER EN",47.004667,-2.257167,5.32083333333333,1.95833333333333,79,2.02083333333333,2007-12-22
"20071223","NOIRMOUTIER EN",47.004667,-2.257167,3.49583333333333,0.983333333333333,84.125,1.35,2007-12-23
"20071224","NOIRMOUTIER EN",47.004667,-2.257167,4.45,3.23333333333333,91.75,2.60833333333333,2007-12-24
"20071225","NOIRMOUTIER EN",47.004667,-2.257167,8.24166666666667,6.9875,91.9166666666667,4.95833333333333,2007-12-25
"20071226","NOIRMOUTIER EN",47.004667,-2.257167,8.44166666666667,7.225,92.0833333333333,3.225,2007-12-26
"20071227","NOIRMOUTIER EN",47.004667,-2.257167,9.15416666666667,7.59583333333333,90.2083333333333,3.81666666666667,2007-12-27
"20071228","NOIRMOUTIER EN",47.004667,-2.257167,8.15,6.8,91.2083333333333,5.2,2007-12-28
"20071229","NOIRMOUTIER EN",47.004667,-2.257167,9.69166666666667,7.72083333333333,87.625,5.56666666666667,2007-12-29
"20071230","NOIRMOUTIER EN",47.004667,-2.257167,6.67916666666667,4.625,86.9583333333333,1.675,2007-12-30
"20071231","NOIRMOUTIER EN",47.004667,-2.257167,4.95833333333333,4.00416666666667,93.7083333333333,1.60833333333333,2007-12-31
"20080101","NOIRMOUTIER EN",47.004667,-2.257167,3.6125,1.9,88.8333333333333,3.36666666666667,2008-01-01
"20080102","NOIRMOUTIER EN",47.004667,-2.257167,2.59166666666667,0.533333333333333,86.4583333333333,3.93333333333333,2008-01-02
"20080103","NOIRMOUTIER EN",47.004667,-2.257167,6.6125,5,89.5416666666667,4.33333333333333,2008-01-03
"20080104","NOIRMOUTIER EN",47.004667,-2.257167,8.99166666666667,7.54166666666667,90.9166666666667,4.93333333333333,2008-01-04
"20080105","NOIRMOUTIER EN",47.004667,-2.257167,9.60833333333333,8.07083333333333,90.25,4.35416666666667,2008-01-05
"20080106","NOIRMOUTIER EN",47.004667,-2.257167,10.2666666666667,9.51666666666667,94.9583333333333,5.5875,2008-01-06
"20080107","NOIRMOUTIER EN",47.004667,-2.257167,10.0166666666667,7.62083333333333,85.3333333333333,4.9375,2008-01-07
"20080108","NOIRMOUTIER EN",47.004667,-2.257167,9.22083333333333,7.875,91.3333333333333,5.13333333333333,2008-01-08
"20080109","NOIRMOUTIER EN",47.004667,-2.257167,9.4875,7.11666666666667,85.625,3.99583333333333,2008-01-09
"20080110","NOIRMOUTIER EN",47.004667,-2.257167,11.2291666666667,8.86666666666667,85.4583333333333,8.05,2008-01-10
"20080111","NOIRMOUTIER EN",47.004667,-2.257167,9.79166666666667,6.88333333333333,82.125,9.7125,2008-01-11
"20080112","NOIRMOUTIER EN",47.004667,-2.257167,8.6875,5.5,80.4583333333333,4.32916666666667,2008-01-12
"20080113","NOIRMOUTIER EN",47.004667,-2.257167,9.69166666666667,7.49166666666667,86.1666666666667,7.35,2008-01-13
"20080114","NOIRMOUTIER EN",47.004667,-2.257167,10.2041666666667,7.44583333333333,83.125,6.18333333333333,2008-01-14
"20080115","NOIRMOUTIER EN",47.004667,-2.257167,10.4791666666667,8.22083333333333,85.9583333333333,11.6208333333333,2008-01-15
"20080116","NOIRMOUTIER EN",47.004667,-2.257167,9.45416666666667,6.47916666666667,81.7916666666667,7.44583333333333,2008-01-16
"20080117","NOIRMOUTIER EN",47.004667,-2.257167,10.7,9.35833333333333,91.5,6.80416666666667,2008-01-17
"20080118","NOIRMOUTIER EN",47.004667,-2.257167,11.3125,10.1791666666667,92.7916666666667,6.0125,2008-01-18
"20080119","NOIRMOUTIER EN",47.004667,-2.257167,11.8833333333333,9.375,84.625,5.15416666666667,2008-01-19
"20080120","NOIRMOUTIER EN",47.004667,-2.257167,10.8875,7.1625,78.3333333333333,1.74583333333333,2008-01-20
"20080121","NOIRMOUTIER EN",47.004667,-2.257167,10.0458333333333,8.52916666666667,90.375,5.2875,2008-01-21
"20080122","NOIRMOUTIER EN",47.004667,-2.257167,10.9416666666667,9.27083333333333,89.4166666666667,3.98333333333333,2008-01-22
"20080123","NOIRMOUTIER EN",47.004667,-2.257167,10.1208333333333,9.35416666666667,95.0416666666667,2.95,2008-01-23
"20080124","NOIRMOUTIER EN",47.004667,-2.257167,9.20416666666667,7.77083333333333,90.7916666666667,2.85,2008-01-24
"20080125","NOIRMOUTIER EN",47.004667,-2.257167,6.8,3.3375,79.125,2.05,2008-01-25
"20080126","NOIRMOUTIER EN",47.004667,-2.257167,6.9125,1.34583333333333,68.6666666666667,3.35,2008-01-26
"20080127","NOIRMOUTIER EN",47.004667,-2.257167,4.80416666666667,1.37083333333333,79.3333333333333,1.15,2008-01-27
"20080128","NOIRMOUTIER EN",47.004667,-2.257167,5.7875,4.40833333333333,91,1.99166666666667,2008-01-28
"20080129","NOIRMOUTIER EN",47.004667,-2.257167,5.22916666666667,2.7875,84.625,2.50416666666667,2008-01-29
"20080130","NOIRMOUTIER EN",47.004667,-2.257167,6.35,3.48333333333333,82.25,2.7125,2008-01-30
"20080131","NOIRMOUTIER EN",47.004667,-2.257167,7.7125,4.99166666666667,83.2083333333333,7.87916666666667,2008-01-31
"20080201","NOIRMOUTIER EN",47.004667,-2.257167,9.10833333333333,6.27083333333333,82.75,7.8,2008-02-01
"20080202","NOIRMOUTIER EN",47.004667,-2.257167,5.975,1.15416666666667,72.25,3.00833333333333,2008-02-02
"20080203","NOIRMOUTIER EN",47.004667,-2.257167,6.6875,3.92916666666667,82.625,7.59583333333333,2008-02-03
"20080204","NOIRMOUTIER EN",47.004667,-2.257167,8.40416666666667,4.72083333333333,77.8333333333333,6.61666666666667,2008-02-04
"20080205","NOIRMOUTIER EN",47.004667,-2.257167,11.4416666666667,9.44583333333333,87.6666666666667,10.8833333333333,2008-02-05
"20080206","NOIRMOUTIER EN",47.004667,-2.257167,10.7458333333333,8.90416666666667,88.5,3.9875,2008-02-06
"20080207","NOIRMOUTIER EN",47.004667,-2.257167,7.23333333333333,6.44166666666667,94.7916666666667,1.79583333333333,2008-02-07
"20080208","NOIRMOUTIER EN",47.004667,-2.257167,8.7625,4.34583333333333,74.6666666666667,2.6,2008-02-08
"20080209","NOIRMOUTIER EN",47.004667,-2.257167,8.84166666666667,4.45,74.5,2.57083333333333,2008-02-09
"20080210","NOIRMOUTIER EN",47.004667,-2.257167,7.92083333333333,3.7625,75.875,2.95,2008-02-10
"20080211","NOIRMOUTIER EN",47.004667,-2.257167,7.65833333333333,2.76666666666667,71.4166666666667,4.19166666666667,2008-02-11
"20080212","NOIRMOUTIER EN",47.004667,-2.257167,8.2125,2.4375,68.0416666666667,4.2375,2008-02-12
"20080213","NOIRMOUTIER EN",47.004667,-2.257167,7.60833333333333,2.13333333333333,68.7916666666667,3.90833333333333,2008-02-13
"20080214","NOIRMOUTIER EN",47.004667,-2.257167,7.67916666666667,1.61666666666667,66.5,4.09166666666667,2008-02-14
"20080215","NOIRMOUTIER EN",47.004667,-2.257167,3.6875,1.32083333333333,84.5833333333333,5.07083333333333,2008-02-15
"20080216","NOIRMOUTIER EN",47.004667,-2.257167,3.46666666666667,-1.38333333333333,71.375,5.4625,2008-02-16
"20080217","NOIRMOUTIER EN",47.004667,-2.257167,5.90833333333333,0.9375,70.875,4.53333333333333,2008-02-17
"20080218","NOIRMOUTIER EN",47.004667,-2.257167,7.6875,2.67083333333333,71.2083333333333,4.00833333333333,2008-02-18
"20080219","NOIRMOUTIER EN",47.004667,-2.257167,7.83333333333333,4.84166666666667,81.4583333333333,3.3875,2008-02-19
"20080220","NOIRMOUTIER EN",47.004667,-2.257167,8.85,7.71666666666667,92.6666666666667,2.84583333333333,2008-02-20
"20080221","NOIRMOUTIER EN",47.004667,-2.257167,8.02916666666667,7.31666666666667,95.2916666666667,2.20416666666667,2008-02-21
"20080222","NOIRMOUTIER EN",47.004667,-2.257167,10.4416666666667,8.96666666666667,90.7916666666667,2.55416666666667,2008-02-22
"20080223","NOIRMOUTIER EN",47.004667,-2.257167,9.40416666666667,7.3625,87.6666666666667,1.66666666666667,2008-02-23
"20080224","NOIRMOUTIER EN",47.004667,-2.257167,10.2,8.125,87.1666666666667,3.80416666666667,2008-02-24
"20080225","NOIRMOUTIER EN",47.004667,-2.257167,10.6375,9.5,92.6666666666667,3.1875,2008-02-25
"20080226","NOIRMOUTIER EN",47.004667,-2.257167,10.8333333333333,9.2625,90.125,6.3875,2008-02-26
"20080227","NOIRMOUTIER EN",47.004667,-2.257167,9.97916666666667,8.87083333333333,92.6666666666667,3.64583333333333,2008-02-27
"20080228","NOIRMOUTIER EN",47.004667,-2.257167,11.8208333333333,10.8375,93.7916666666667,4.1625,2008-02-28
"20080229","NOIRMOUTIER EN",47.004667,-2.257167,11.6375,10.45,92.5416666666667,5.87916666666667,2008-02-29
"20080301","NOIRMOUTIER EN",47.004667,-2.257167,11.4541666666667,9.65416666666667,88.9166666666667,7.5,2008-03-01
"20080302","NOIRMOUTIER EN",47.004667,-2.257167,11.1666666666667,10.1458333333333,93.4583333333333,4.95833333333333,2008-03-02
"20080303","NOIRMOUTIER EN",47.004667,-2.257167,9.25,5.29583333333333,77,7.07916666666667,2008-03-03
"20080304","NOIRMOUTIER EN",47.004667,-2.257167,7.075,1.325,67.7916666666667,8.17083333333333,2008-03-04
"20080305","NOIRMOUTIER EN",47.004667,-2.257167,6.6125,-1.37083333333333,57.8333333333333,4.4125,2008-03-05
"20080306","NOIRMOUTIER EN",47.004667,-2.257167,7.39583333333333,3.4,76,3.14583333333333,2008-03-06
"20080307","NOIRMOUTIER EN",47.004667,-2.257167,9.0375,4.97916666666667,76.0416666666667,4.3625,2008-03-07
"20080308","NOIRMOUTIER EN",47.004667,-2.257167,8.5125,6.39166666666667,86.6666666666667,4.2,2008-03-08
"20080309","NOIRMOUTIER EN",47.004667,-2.257167,9.5375,5.97083333333333,78.8333333333333,6.625,2008-03-09
"20080310","NOIRMOUTIER EN",47.004667,-2.257167,10.1458333333333,6.15,76.625,11.7958333333333,2008-03-10
"20080311","NOIRMOUTIER EN",47.004667,-2.257167,11.4041666666667,9.82083333333333,90.0416666666667,10.0083333333333,2008-03-11
"20080312","NOIRMOUTIER EN",47.004667,-2.257167,10.8958333333333,7.64166666666667,80.875,7.18333333333333,2008-03-12
"20080313","NOIRMOUTIER EN",47.004667,-2.257167,10.9125,9.10416666666667,88.75,4.28333333333333,2008-03-13
"20080314","NOIRMOUTIER EN",47.004667,-2.257167,11.0666666666667,9.4,89.5416666666667,2.8875,2008-03-14
"20080315","NOIRMOUTIER EN",47.004667,-2.257167,11.6166666666667,9.275,85.625,5.21666666666667,2008-03-15
"20080316","NOIRMOUTIER EN",47.004667,-2.257167,11.0125,8.38333333333333,83.875,7.24583333333333,2008-03-16
"20080317","NOIRMOUTIER EN",47.004667,-2.257167,9.40416666666667,5.03333333333333,74.25,3.25,2008-03-17
"20080318","NOIRMOUTIER EN",47.004667,-2.257167,7.33333333333333,0.104166666666667,61,4.93333333333333,2008-03-18
"20080319","NOIRMOUTIER EN",47.004667,-2.257167,6.76666666666667,-0.608333333333333,59.875,4.625,2008-03-19
"20080320","NOIRMOUTIER EN",47.004667,-2.257167,7.775,2.7125,70.625,4.70416666666667,2008-03-20
"20080321","NOIRMOUTIER EN",47.004667,-2.257167,9.99583333333333,6.13333333333333,77.6666666666667,NA,2008-03-21
"20080322","NOIRMOUTIER EN",47.004667,-2.257167,6.14583333333333,1.20833333333333,70.6666666666667,NA,2008-03-22
"20080323","NOIRMOUTIER EN",47.004667,-2.257167,5.94166666666667,0.791666666666667,69.7916666666667,NA,2008-03-23
"20080324","NOIRMOUTIER EN",47.004667,-2.257167,8.81666666666667,4.58333333333333,75.2083333333333,NA,2008-03-24
"20080325","NOIRMOUTIER EN",47.004667,-2.257167,9.36666666666667,5.04166666666667,75.0833333333333,3.30833333333333,2008-03-25
"20080326","NOIRMOUTIER EN",47.004667,-2.257167,8.9,5.67916666666667,80.7083333333333,6.075,2008-03-26
"20080327","NOIRMOUTIER EN",47.004667,-2.257167,8.00416666666667,4.25,77.5416666666667,2.70833333333333,2008-03-27
"20080328","NOIRMOUTIER EN",47.004667,-2.257167,10.6916666666667,7.99583333333333,83.75,7.0375,2008-03-28
"20080329","NOIRMOUTIER EN",47.004667,-2.257167,10.7166666666667,7.50833333333333,80.6666666666667,6.00833333333333,2008-03-29
"20080330","NOIRMOUTIER EN",47.004667,-2.257167,10.4125,7.325,81.375,6.7625,2008-03-30
"20080331","NOIRMOUTIER EN",47.004667,-2.257167,10.5166666666667,7.44583333333333,81.4583333333333,NA,2008-03-31
"20080401","NOIRMOUTIER EN",47.004667,-2.257167,11.175,10.1875,93.5833333333333,4.33333333333333,2008-04-01
"20080402","NOIRMOUTIER EN",47.004667,-2.257167,10.7458333333333,9.17083333333333,90.125,4.25833333333333,2008-04-02
"20080403","NOIRMOUTIER EN",47.004667,-2.257167,12.1833333333333,9.2125,82.2916666666667,3.3625,2008-04-03
"20080404","NOIRMOUTIER EN",47.004667,-2.257167,11.4541666666667,6.74166666666667,73.5416666666667,3.075,2008-04-04
"20080405","NOIRMOUTIER EN",47.004667,-2.257167,9.57083333333333,6.79583333333333,83.3333333333333,3.22083333333333,2008-04-05
"20080406","NOIRMOUTIER EN",47.004667,-2.257167,7.27083333333333,0.883333333333333,64.9166666666667,5.20416666666667,2008-04-06
"20080407","NOIRMOUTIER EN",47.004667,-2.257167,6.67916666666667,-1.69583333333333,56.3333333333333,2.47916666666667,2008-04-07
"20080408","NOIRMOUTIER EN",47.004667,-2.257167,7.8375,-1.52083333333333,52.1666666666667,4.725,2008-04-08
"20080409","NOIRMOUTIER EN",47.004667,-2.257167,8.54166666666667,0.233333333333333,56.4166666666667,4.83333333333333,2008-04-09
"20080410","NOIRMOUTIER EN",47.004667,-2.257167,8.79583333333333,1.9625,62.9583333333333,4.56666666666667,2008-04-10
"20080411","NOIRMOUTIER EN",47.004667,-2.257167,10.1916666666667,5.3,71.75,6.225,2008-04-11
"20080412","NOIRMOUTIER EN",47.004667,-2.257167,10.7875,7.3625,79.5416666666667,6.13333333333333,2008-04-12
"20080413","NOIRMOUTIER EN",47.004667,-2.257167,9.94583333333333,6.72916666666667,80.75,4.65,2008-04-13
"20080414","NOIRMOUTIER EN",47.004667,-2.257167,10.3875,5.975,74.2083333333333,6.1875,2008-04-14
"20080415","NOIRMOUTIER EN",47.004667,-2.257167,9.375,4.05833333333333,70.125,2.19583333333333,2008-04-15
"20080416","NOIRMOUTIER EN",47.004667,-2.257167,11.1958333333333,1.575,52.9583333333333,4.2125,2008-04-16
"20080417","NOIRMOUTIER EN",47.004667,-2.257167,8.37916666666667,2.82083333333333,69.875,7.09166666666667,2008-04-17
"20080418","NOIRMOUTIER EN",47.004667,-2.257167,9.84583333333333,7.775,87.0416666666667,6.46666666666667,2008-04-18
"20080419","NOIRMOUTIER EN",47.004667,-2.257167,12.3875,8.3625,77.5833333333333,5.72083333333333,2008-04-19
"20080420","NOIRMOUTIER EN",47.004667,-2.257167,12.2125,9.34166666666667,82.9583333333333,4.74166666666667,2008-04-20
"20080421","NOIRMOUTIER EN",47.004667,-2.257167,10.5125,9.00416666666667,90.4166666666667,7.22916666666667,2008-04-21
"20080422","NOIRMOUTIER EN",47.004667,-2.257167,11.6875,9.80833333333333,88.4166666666667,6.25,2008-04-22
"20080423","NOIRMOUTIER EN",47.004667,-2.257167,11.8583333333333,9.65416666666667,86.5,4.47083333333333,2008-04-23
"20080424","NOIRMOUTIER EN",47.004667,-2.257167,12.3291666666667,10.6625,89.5833333333333,4.5,2008-04-24
"20080425","NOIRMOUTIER EN",47.004667,-2.257167,12.1625,9.87916666666667,86.3333333333333,1.9,2008-04-25
"20080426","NOIRMOUTIER EN",47.004667,-2.257167,14.7125,9.90833333333333,74.125,2.19583333333333,2008-04-26
"20080427","NOIRMOUTIER EN",47.004667,-2.257167,13.1541666666667,10.6166666666667,84.75,3.6375,2008-04-27
"20080428","NOIRMOUTIER EN",47.004667,-2.257167,12.0125,8.05416666666667,76.9166666666667,6.92083333333333,2008-04-28
"20080429","NOIRMOUTIER EN",47.004667,-2.257167,11.2583333333333,8.09583333333333,80.875,9.67916666666667,2008-04-29
"20080430","NOIRMOUTIER EN",47.004667,-2.257167,11.6166666666667,7.1125,74.0416666666667,10.425,2008-04-30
"20080501","NOIRMOUTIER EN",47.004667,-2.257167,11.7291666666667,8.18333333333333,79,5.64166666666667,2008-05-01
"20080502","NOIRMOUTIER EN",47.004667,-2.257167,13.8375,9.63333333333333,76.6666666666667,2.325,2008-05-02
"20080503","NOIRMOUTIER EN",47.004667,-2.257167,18.4166666666667,11.875,66.5833333333333,2.8375,2008-05-03
"20080504","NOIRMOUTIER EN",47.004667,-2.257167,17.6375,13.025,75.125,3.58333333333333,2008-05-04
"20080505","NOIRMOUTIER EN",47.004667,-2.257167,16.9208333333333,13.3541666666667,80.7916666666667,3.47083333333333,2008-05-05
"20080506","NOIRMOUTIER EN",47.004667,-2.257167,15.6958333333333,12.6041666666667,82.5833333333333,2.4625,2008-05-06
"20080507","NOIRMOUTIER EN",47.004667,-2.257167,17.7291666666667,11.8416666666667,70.7083333333333,2.78333333333333,2008-05-07
"20080508","NOIRMOUTIER EN",47.004667,-2.257167,15.4583333333333,12.825,84.6666666666667,3.575,2008-05-08
"20080509","NOIRMOUTIER EN",47.004667,-2.257167,14.975,13.3625,90.1666666666667,2.26666666666667,2008-05-09
"20080510","NOIRMOUTIER EN",47.004667,-2.257167,17.425,12.2875,73.0833333333333,3.3,2008-05-10
"20080511","NOIRMOUTIER EN",47.004667,-2.257167,18.6083333333333,13.5083333333333,72.7916666666667,2.85416666666667,2008-05-11
"20080512","NOIRMOUTIER EN",47.004667,-2.257167,19.2083333333333,11.975,64.4583333333333,2.79166666666667,2008-05-12
"20080513","NOIRMOUTIER EN",47.004667,-2.257167,17.4291666666667,13.4916666666667,78.2916666666667,2.17916666666667,2008-05-13
"20080514","NOIRMOUTIER EN",47.004667,-2.257167,15.6708333333333,12.8125,83.1666666666667,3.15416666666667,2008-05-14
"20080515","NOIRMOUTIER EN",47.004667,-2.257167,14.925,11.1416666666667,78.75,1.90416666666667,2008-05-15
"20080516","NOIRMOUTIER EN",47.004667,-2.257167,15.675,11.7625,78.0833333333333,2.57083333333333,2008-05-16
"20080517","NOIRMOUTIER EN",47.004667,-2.257167,15.1625,10.9666666666667,76.375,4.43333333333333,2008-05-17
"20080518","NOIRMOUTIER EN",47.004667,-2.257167,14.7291666666667,10.5458333333333,76.75,2.44583333333333,2008-05-18
"20080519","NOIRMOUTIER EN",47.004667,-2.257167,15.1166666666667,9.11666666666667,68.25,4.85833333333333,2008-05-19
"20080520","NOIRMOUTIER EN",47.004667,-2.257167,14.9041666666667,7.87083333333333,63.625,3.49583333333333,2008-05-20
"20080521","NOIRMOUTIER EN",47.004667,-2.257167,15.7666666666667,8.625,64.0833333333333,2.50416666666667,2008-05-21
"20080522","NOIRMOUTIER EN",47.004667,-2.257167,15.7941176470588,12.3235294117647,80,3.28235294117647,2008-05-22
"20080527","NOIRMOUTIER EN",47.004667,-2.257167,16.45,12.7166666666667,79.5,2.83333333333333,2008-05-27
"20080528","NOIRMOUTIER EN",47.004667,-2.257167,16.6291666666667,12.9541666666667,79.3333333333333,3.99166666666667,2008-05-28
"20080529","NOIRMOUTIER EN",47.004667,-2.257167,14.8,12.6,87,1.7,2008-05-29
"20080531","NOIRMOUTIER EN",47.004667,-2.257167,17.1875,14.4916666666667,84.4583333333333,2.43333333333333,2008-05-31
"20080601","NOIRMOUTIER EN",47.004667,-2.257167,16.9875,14.6958333333333,86.5416666666667,3.2,2008-06-01
"20080602","NOIRMOUTIER EN",47.004667,-2.257167,16.85,14.95,88.7083333333333,3.41666666666667,2008-06-02
"20080603","NOIRMOUTIER EN",47.004667,-2.257167,16.3791666666667,12.1208333333333,76.25,6.18333333333333,2008-06-03
"20080604","NOIRMOUTIER EN",47.004667,-2.257167,15.45,9.59166666666667,68.5833333333333,2.63333333333333,2008-06-04
"20080605","NOIRMOUTIER EN",47.004667,-2.257167,16.0208333333333,11.0791666666667,72.9583333333333,2.9625,2008-06-05
"20080606","NOIRMOUTIER EN",47.004667,-2.257167,14.825,8.60833333333333,66.7916666666667,5.7125,2008-06-06
"20080607","NOIRMOUTIER EN",47.004667,-2.257167,14.65,9.09583333333333,69.7083333333333,4.62916666666667,2008-06-07
"20080608","NOIRMOUTIER EN",47.004667,-2.257167,16.5458333333333,10.75,69.0833333333333,4.45416666666667,2008-06-08
"20080609","NOIRMOUTIER EN",47.004667,-2.257167,19.7291666666667,14.3583333333333,72.1666666666667,3.94166666666667,2008-06-09
"20080610","NOIRMOUTIER EN",47.004667,-2.257167,21.0541666666667,12.5625,59.875,4.5625,2008-06-10
"20080611","NOIRMOUTIER EN",47.004667,-2.257167,19.9458333333333,13.2291666666667,66.7916666666667,5.025,2008-06-11
"20080612","NOIRMOUTIER EN",47.004667,-2.257167,16.5125,11.8958333333333,74.5,4.85,2008-06-12
"20080613","NOIRMOUTIER EN",47.004667,-2.257167,14.7416666666667,8.67083333333333,68,3.09583333333333,2008-06-13
"20080614","NOIRMOUTIER EN",47.004667,-2.257167,15.2166666666667,8.85416666666667,66.7916666666667,4.09166666666667,2008-06-14
"20080615","NOIRMOUTIER EN",47.004667,-2.257167,14.1666666666667,9.94166666666667,76.0833333333333,1.375,2008-06-15
"20080616","NOIRMOUTIER EN",47.004667,-2.257167,15.6333333333333,11.1208333333333,75,3.3,2008-06-16
"20080617","NOIRMOUTIER EN",47.004667,-2.257167,15.9666666666667,11.0958333333333,73.3333333333333,4.34583333333333,2008-06-17
"20080618","NOIRMOUTIER EN",47.004667,-2.257167,15.95,10.0166666666667,68.625,3.4375,2008-06-18
"20080619","NOIRMOUTIER EN",47.004667,-2.257167,17.9666666666667,15.2041666666667,84.125,5.8625,2008-06-19
"20080620","NOIRMOUTIER EN",47.004667,-2.257167,18.8916666666667,15.5,81.0833333333333,3.48333333333333,2008-06-20
"20080621","NOIRMOUTIER EN",47.004667,-2.257167,20.5916666666667,15.8,75.0416666666667,2.66666666666667,2008-06-21
"20080622","NOIRMOUTIER EN",47.004667,-2.257167,19.1,15.5791666666667,80.3333333333333,3.85,2008-06-22
"20080623","NOIRMOUTIER EN",47.004667,-2.257167,17.7666666666667,11.2625,66.5416666666667,4.04583333333333,2008-06-23
"20080624","NOIRMOUTIER EN",47.004667,-2.257167,18.525,14.0416666666667,75.7083333333333,4.1375,2008-06-24
"20080625","NOIRMOUTIER EN",47.004667,-2.257167,18.1875,13.65,75.375,4.65,2008-06-25
"20080626","NOIRMOUTIER EN",47.004667,-2.257167,16.975,10.95,68.1666666666667,4.56666666666667,2008-06-26
"20080627","NOIRMOUTIER EN",47.004667,-2.257167,18.0333333333333,13.425,74.875,4.04166666666667,2008-06-27
"20080628","NOIRMOUTIER EN",47.004667,-2.257167,18.9666666666667,15.375,80.2916666666667,3.39166666666667,2008-06-28
"20080629","NOIRMOUTIER EN",47.004667,-2.257167,18.6041666666667,14.6,78.125,3.2,2008-06-29
"20080630","NOIRMOUTIER EN",47.004667,-2.257167,18.9125,13.3,70.9166666666667,3.38333333333333,2008-06-30
"20080701","NOIRMOUTIER EN",47.004667,-2.257167,20.0958333333333,15.6083333333333,75.875,3.31666666666667,2008-07-01
"20080702","NOIRMOUTIER EN",47.004667,-2.257167,16.8291666666667,14.0708333333333,83.9166666666667,4.10833333333333,2008-07-02
"20080703","NOIRMOUTIER EN",47.004667,-2.257167,16.7791666666667,11.3458333333333,70.9166666666667,4.05416666666667,2008-07-03
"20080704","NOIRMOUTIER EN",47.004667,-2.257167,17.3583333333333,12.6458333333333,74.5,5.12916666666667,2008-07-04
"20080705","NOIRMOUTIER EN",47.004667,-2.257167,18.2625,12.1083333333333,68.25,6.74583333333333,2008-07-05
"20080706","NOIRMOUTIER EN",47.004667,-2.257167,16.8416666666667,11.6291666666667,71.8333333333333,7.84583333333333,2008-07-06
"20080707","NOIRMOUTIER EN",47.004667,-2.257167,16.1583333333333,12.5875,79.4166666666667,9.79166666666667,2008-07-07
"20080708","NOIRMOUTIER EN",47.004667,-2.257167,16.8416666666667,12.75,77.0416666666667,5.3875,2008-07-08
"20080709","NOIRMOUTIER EN",47.004667,-2.257167,17.9958333333333,14.1041666666667,78.2083333333333,4.56666666666667,2008-07-09
"20080710","NOIRMOUTIER EN",47.004667,-2.257167,17.8375,15.6208333333333,87,5.8625,2008-07-10
"20080711","NOIRMOUTIER EN",47.004667,-2.257167,17.8166666666667,14.1416666666667,79.375,6.57083333333333,2008-07-11
